date,verse_title,cosine_score,phrase_woodruff,phrase_scripture,volume_title
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.93032,my Kingdom Let him that is ignorant learn wisdom by humbling himself and calling upon,Let him that is ignorant learn wisdom by humbling himself and calling upon the Lord,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.92851,each company prepare houses and fields for raising grain for those who are to remain,Let each company prepare houses and fields for raising grain for those who are to,Doctrine and Covenants
"September 15, 1884 ",Doctrine and Covenants 121:36,0.92056,that the rights of the Priesthood are inseparably connected with the Powers of heavens and,That the rights of the priesthood are inseparably connected with the powers of heaven and,Doctrine and Covenants
"September 15, 1884 ",Doctrine and Covenants 121:36,0.92056,that the rights of the Priesthood are inseparably connected with the Powers of heavens and,That the rights of the priesthood are inseparably connected with the powers of heaven and,Doctrine and Covenants
"September 15, 1884 ",Doctrine and Covenants 121:36,0.92056,that the rights of the Priesthood are inseparably connected with the Powers of heavens and,That the rights of the priesthood are inseparably connected with the powers of heaven and,Doctrine and Covenants
"September 15, 1884 ",Doctrine and Covenants 121:36,0.92056,that the rights of the Priesthood are inseparably connected with the Powers of heavens and,That the rights of the priesthood are inseparably connected with the powers of heaven and,Doctrine and Covenants
"September 15, 1884 ",Doctrine and Covenants 121:36,0.92056,that the rights of the Priesthood are inseparably connected with the Powers of heavens and,That the rights of the priesthood are inseparably connected with the powers of heaven and,Doctrine and Covenants
"September 15, 1884 ",Doctrine and Covenants 121:36,0.92056,that the rights of the Priesthood are inseparably connected with the Powers of heavens and,That the rights of the priesthood are inseparably connected with the powers of heaven and,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:25,0.91902,thou canst not repay then go straitway and tell thy neighbor lest he condemn thee,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
